Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Bi Te 
     -2.21141    144.58503      0.00000      0.00000
     -2.20141     77.36522      0.00000      0.00000
     -2.19141     65.92121      0.00000      0.00000
     -2.18141     86.45559      0.00000      0.00000
     -2.17141    136.22137      0.00000      0.00000
     -2.16141    157.07063      0.00000      0.00000
     -2.15141    151.99336      0.00000      0.00000
     -2.14141    165.55638      0.00000      0.00000
     -2.13141    128.69214      0.00000      0.00000
     -2.12141     78.91665      0.00000      0.00000
     -2.11141     60.74542      0.00000      0.00000
     -2.10141     58.51634      0.00000      0.00000
     -2.09141     64.11143      0.00000      0.00000
     -2.08141     89.04855      0.00000      0.00000
     -2.07141    137.90380      0.00000      0.00000
     -2.06141    139.60853      0.00000      0.00000
     -2.05141     89.41583      0.00000      0.00000
     -2.04141     62.94710      0.00000      0.00000
     -2.03141     69.16804      0.00000      0.00000
     -2.02141    112.72203      0.00000      0.00000
     -2.01141    158.36070      0.00000      0.00000
     -2.00141    152.19929      0.00000      0.00000
     -1.99141    155.82415      0.00000      0.00000
     -1.98141    137.53851      0.00000      0.00000
     -1.97141     84.34490      0.00000      0.00000
     -1.96141     59.59675      0.00000      0.00000
     -1.95141     56.62562      0.00000      0.00000
     -1.94141     71.35112      0.00000      0.00000
     -1.93141    126.69540      0.00000      0.00000
     -1.92141    194.13371      0.00000      0.00000
     -1.91141    199.03077      0.00000      0.00000
     -1.90141    136.97001      0.00000      0.00000
     -1.89141     77.70760      0.00000      0.00000
     -1.88141     60.47681      0.00000      0.00000
     -1.87141     61.19261      0.00000      0.00000
     -1.86141     62.77397      0.00000      0.00000
     -1.85141     62.03977      0.00000      0.00000
     -1.84141     61.28650      0.00000      0.00000
     -1.83141     61.26341      0.00000      0.00000
     -1.82141     59.60859      0.00000      0.00000
     -1.81141     58.58644      0.00000      0.00000
     -1.80141     59.09627      0.00000      0.00000
     -1.79141     62.88475      0.00000      0.00000
     -1.78141     65.20495      0.00000      0.00000
     -1.77141     62.90570      0.00000      0.00000
     -1.76141     61.05627      0.00000      0.00000
     -1.75141     61.04677      0.00000      0.00000
     -1.74141     75.49678      0.00000      0.00000
     -1.73141    136.72184      0.00000      0.00000
     -1.72141    225.61673      0.00000      0.00000
     -1.71141    265.92038      0.00000      0.00000
     -1.70141    218.22130      0.00000      0.00000
     -1.69141    123.52086      0.00000      0.00000
     -1.68141     71.51959      0.00000      0.00000
     -1.67141     62.41139      0.00000      0.00000
     -1.66141     62.10892      0.00000      0.00000
     -1.65141     62.27305      0.00000      0.00000
     -1.64141     73.32410      0.00000      0.00000
     -1.63141    127.30996      0.00000      0.00000
     -1.62141    223.53266      0.00000      0.00000
     -1.61141    217.15945      0.00000      0.00000
     -1.60141    118.76486      0.00000      0.00000
     -1.59141     97.49652      0.00000      0.00000
     -1.58141    173.89176      0.00000      0.00000
     -1.57141    226.46696      0.00000      0.00000
     -1.56141    160.72967      0.00000      0.00000
     -1.55141     82.48140      0.00000      0.00000
     -1.54141     62.05225      0.00000      0.00000
     -1.53141     78.55057      0.00000      0.00000
     -1.52141    128.42455      0.00000      0.00000
     -1.51141    142.67962      0.00000      0.00000
     -1.50141     93.39667      0.00000      0.00000
     -1.49141     63.68770      0.00000      0.00000
     -1.48141     69.51676      0.00000      0.00000
     -1.47141    123.09402      0.00000      0.00000
     -1.46141    221.32946      0.00000      0.00000
     -1.45141    268.50793      0.00000      0.00000
     -1.44141    217.67070      0.00000      0.00000
     -1.43141    124.28084      0.00000      0.00000
     -1.42141     75.31947      0.00000      0.00000
     -1.41141     91.86307      0.00000      0.00000
     -1.40141    146.05632      0.00000      0.00000
     -1.39141    156.98908      0.00000      0.00000
     -1.38141    144.60646      0.00000      0.00000
     -1.37141    155.14470      0.00000      0.00000
     -1.36141    116.69483      0.00000      0.00000
     -1.35141     72.78671      0.00000      0.00000
     -1.34141     72.85741      0.00000      0.00000
     -1.33141    117.27434      0.00000      0.00000
     -1.32141    165.19556      0.00000      0.00000
     -1.31141    202.27615      0.00000      0.00000
     -1.30141    277.36515      0.00000      0.00000
     -1.29141    280.50660      0.00000      0.00000
     -1.28141    207.41381      0.00000      0.00000
     -1.27141    172.41874      0.00000      0.00000
     -1.26141    168.84929      0.00000      0.00000
     -1.25141    169.77852      0.00000      0.00000
     -1.24141    163.02447      0.00000      0.00000
     -1.23141    183.28235      0.00000      0.00000
     -1.22141    260.01030      0.00000      0.00000
     -1.21141    256.03442      0.00000      0.00000
     -1.20141    211.19282      0.00000      0.00000
     -1.19141    224.36787      0.00000      0.00000
     -1.18141    253.02286      0.00000      0.00000
     -1.17141    174.25899      0.00000      0.00000
     -1.16141    112.81428      0.00000      0.00000
     -1.15141    139.93242      0.00000      0.00000
     -1.14141    133.96614      0.00000      0.00000
     -1.13141     84.64323      0.00000      0.00000
     -1.12141     62.74636      0.00000      0.00000
     -1.11141     59.63692      0.00000      0.00000
     -1.10141     59.14533      0.00000      0.00000
     -1.09141     60.06702      0.00000      0.00000
     -1.08141     65.16240      0.00000      0.00000
     -1.07141     98.12693      0.00000      0.00000
     -1.06141    163.48722      0.00000      0.00000
     -1.05141    196.55160      0.00000      0.00000
     -1.04141    170.51405      0.00000      0.00000
     -1.03141    112.08707      0.00000      0.00000
     -1.02141    112.48225      0.00000      0.00000
     -1.01141    220.02710      0.00000      0.00000
     -1.00141    325.46740      0.00000      0.00000
     -0.99141    291.74715      0.00000      0.00000
     -0.98141    201.55117      0.00000      0.00000
     -0.97141    118.27610      0.00000      0.00000
     -0.96141     77.98497      0.00000      0.00000
     -0.95141    132.33087      0.00000      0.00000
     -0.94141    272.40333      0.00000      0.00000
     -0.93141    324.48509      0.00000      0.00000
     -0.92141    270.05806      0.00000      0.00000
     -0.91141    274.36766      0.00000      0.00000
     -0.90141    252.94136      0.00000      0.00000
     -0.89141    220.86222      0.00000      0.00000
     -0.88141    205.64303      0.00000      0.00000
     -0.87141    158.73854      0.00000      0.00000
     -0.86141    137.80471      0.00000      0.00000
     -0.85141    170.20255      0.00000      0.00000
     -0.84141    201.56755      0.00000      0.00000
     -0.83141    256.82213      0.00000      0.00000
     -0.82141    240.44867      0.00000      0.00000
     -0.81141    214.27720      0.00000      0.00000
     -0.80141    241.64700      0.00000      0.00000
     -0.79141    188.81650      0.00000      0.00000
     -0.78141    133.33383      0.00000      0.00000
     -0.77141    179.37026      0.00000      0.00000
     -0.76141    253.38265      0.00000      0.00000
     -0.75141    278.25699      0.00000      0.00000
     -0.74141    253.41412      0.00000      0.00000
     -0.73141    314.89233      0.00000      0.00000
     -0.72141    327.23976      0.00000      0.00000
     -0.71141    192.38246      0.00000      0.00000
     -0.70141    140.86872      0.00000      0.00000
     -0.69141    173.34689      0.00000      0.00000
     -0.68141    195.75475      0.00000      0.00000
     -0.67141    256.98557      0.00000      0.00000
     -0.66141    289.49324      0.00000      0.00000
     -0.65141    292.58624      0.00000      0.00000
     -0.64141    305.48835      0.00000      0.00000
     -0.63141    264.94628      0.00000      0.00000
     -0.62141    236.70488      0.00000      0.00000
     -0.61141    235.97889      0.00000      0.00000
     -0.60141    178.38514      0.00000      0.00000
     -0.59141    141.23732      0.00000      0.00000
     -0.58141    160.59341      0.00000      0.00000
     -0.57141    163.21222      0.00000      0.00000
     -0.56141    210.50722      0.00000      0.00000
     -0.55141    243.13048      0.00000      0.00000
     -0.54141    158.94567      0.00000      0.00000
     -0.53141     84.85568      0.00000      0.00000
     -0.52141     73.38496      0.00000      0.00000
     -0.51141    105.14620      0.00000      0.00000
     -0.50141    193.62764      0.00000      0.00000
     -0.49141    245.99290      0.00000      0.00000
     -0.48141    198.36635      0.00000      0.00000
     -0.47141    172.43212      0.00000      0.00000
     -0.46141    150.71800      0.00000      0.00000
     -0.45141    140.76462      0.00000      0.00000
     -0.44141    164.79317      0.00000      0.00000
     -0.43141    138.76142      0.00000      0.00000
     -0.42141    118.44490      0.00000      0.00000
     -0.41141    165.58796      0.00000      0.00000
     -0.40141    209.28190      0.00000      0.00000
     -0.39141    216.19146      0.00000      0.00000
     -0.38141    210.48807      0.00000      0.00000
     -0.37141    198.89357      0.00000      0.00000
     -0.36141    214.73793      0.00000      0.00000
     -0.35141    271.88821      0.00000      0.00000
     -0.34141    282.40197      0.00000      0.00000
     -0.33141    274.67368      0.00000      0.00000
     -0.32141    209.49780      0.00000      0.00000
     -0.31141    118.75688      0.00000      0.00000
     -0.30141    115.70056      0.00000      0.00000
     -0.29141    207.00506      0.00000      0.00000
     -0.28141    246.52759      0.00000      0.00000
     -0.27141    168.89978      0.00000      0.00000
     -0.26141    164.56775      0.00000      0.00000
     -0.25141    262.07127      0.00000      0.00000
     -0.24141    293.20690      0.00000      0.00000
     -0.23141    267.76718      0.00000      0.00000
     -0.22141    257.79645      0.00000      0.00000
     -0.21141    210.86619      0.00000      0.00000
     -0.20141    129.47983      0.00000      0.00000
     -0.19141    112.80288      0.00000      0.00000
     -0.18141    206.58540      0.00000      0.00000
     -0.17141    316.13714      0.00000      0.00000
