Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Bi Te 
     -3.70062     48.82226      0.00000      0.00000
     -3.69062     52.68145      0.00000      0.00000
     -3.68062     55.72305      0.00000      0.00000
     -3.67062     54.50714      0.00000      0.00000
     -3.66062     54.37233      0.00000      0.00000
     -3.65062     53.45227      0.00000      0.00000
     -3.64062     52.16763      0.00000      0.00000
     -3.63062     54.13250      0.00000      0.00000
     -3.62062     59.00668      0.00000      0.00000
     -3.61062     59.82080      0.00000      0.00000
     -3.60062     56.50808      0.00000      0.00000
     -3.59062     56.39057      0.00000      0.00000
     -3.58062     59.21949      0.00000      0.00000
     -3.57062     60.63783      0.00000      0.00000
     -3.56062     59.43001      0.00000      0.00000
     -3.55062     59.91408      0.00000      0.00000
     -3.54062     61.17228      0.00000      0.00000
     -3.53062     60.21796      0.00000      0.00000
     -3.52062     59.19616      0.00000      0.00000
     -3.51062     60.77686      0.00000      0.00000
     -3.50062     63.10862      0.00000      0.00000
     -3.49062     61.56711      0.00000      0.00000
     -3.48062     58.91276      0.00000      0.00000
     -3.47062     60.40148      0.00000      0.00000
     -3.46062     63.11974      0.00000      0.00000
     -3.45062     64.38029      0.00000      0.00000
     -3.44062     64.75508      0.00000      0.00000
     -3.43062     63.98651      0.00000      0.00000
     -3.42062     63.25121      0.00000      0.00000
     -3.41062     61.89232      0.00000      0.00000
     -3.40062     60.17915      0.00000      0.00000
     -3.39062     60.91335      0.00000      0.00000
     -3.38062     61.23149      0.00000      0.00000
     -3.37062     58.56022      0.00000      0.00000
     -3.36062     56.89373      0.00000      0.00000
     -3.35062     56.59434      0.00000      0.00000
     -3.34062     57.25981      0.00000      0.00000
     -3.33062     59.17960      0.00000      0.00000
     -3.32062     59.88201      0.00000      0.00000
     -3.31062     58.23667      0.00000      0.00000
     -3.30062     57.39316      0.00000      0.00000
     -3.29062     58.56681      0.00000      0.00000
     -3.28062     60.00402      0.00000      0.00000
     -3.27062     60.71496      0.00000      0.00000
     -3.26062     60.73149      0.00000      0.00000
     -3.25062     60.30054      0.00000      0.00000
     -3.24062     60.79624      0.00000      0.00000
     -3.23062     64.12781      0.00000      0.00000
     -3.22062     65.21365      0.00000      0.00000
     -3.21062     62.77734      0.00000      0.00000
     -3.20062     62.40893      0.00000      0.00000
     -3.19062     64.52664      0.00000      0.00000
     -3.18062     64.59832      0.00000      0.00000
     -3.17062     62.74602      0.00000      0.00000
     -3.16062     60.91767      0.00000      0.00000
     -3.15062     62.59081      0.00000      0.00000
     -3.14062     65.65208      0.00000      0.00000
     -3.13062     66.16540      0.00000      0.00000
     -3.12062     63.68672      0.00000      0.00000
     -3.11062     62.37882      0.00000      0.00000
     -3.10062     65.64853      0.00000      0.00000
     -3.09062     68.27330      0.00000      0.00000
     -3.08062     64.98017      0.00000      0.00000
     -3.07062     59.86461      0.00000      0.00000
     -3.06062     61.13677      0.00000      0.00000
     -3.05062     66.55905      0.00000      0.00000
     -3.04062     70.84779      0.00000      0.00000
     -3.03062     71.93838      0.00000      0.00000
     -3.02062     65.85670      0.00000      0.00000
     -3.01062     60.51013      0.00000      0.00000
     -3.00062     63.86920      0.00000      0.00000
     -2.99062     67.64929      0.00000      0.00000
     -2.98062     67.69883      0.00000      0.00000
     -2.97062     67.53482      0.00000      0.00000
     -2.96062     66.02729      0.00000      0.00000
     -2.95062     65.06439      0.00000      0.00000
     -2.94062     66.68056      0.00000      0.00000
     -2.93062     68.30783      0.00000      0.00000
     -2.92062     68.92625      0.00000      0.00000
     -2.91062     68.19685      0.00000      0.00000
     -2.90062     65.39394      0.00000      0.00000
     -2.89062     63.65363      0.00000      0.00000
     -2.88062     63.16366      0.00000      0.00000
     -2.87062     62.88950      0.00000      0.00000
     -2.86062     62.83578      0.00000      0.00000
     -2.85062     64.56383      0.00000      0.00000
     -2.84062     66.05058      0.00000      0.00000
     -2.83062     65.32349      0.00000      0.00000
     -2.82062     63.95122      0.00000      0.00000
     -2.81062     62.39848      0.00000      0.00000
     -2.80062     61.67110      0.00000      0.00000
     -2.79062     63.48907      0.00000      0.00000
     -2.78062     64.67004      0.00000      0.00000
     -2.77062     64.44055      0.00000      0.00000
     -2.76062     61.30353      0.00000      0.00000
     -2.75062     57.45741      0.00000      0.00000
     -2.74062     58.11613      0.00000      0.00000
     -2.73062     60.84872      0.00000      0.00000
     -2.72062     63.02103      0.00000      0.00000
     -2.71062     66.72485      0.00000      0.00000
     -2.70062     69.24949      0.00000      0.00000
     -2.69062     66.58977      0.00000      0.00000
     -2.68062     62.97951      0.00000      0.00000
     -2.67062     61.13545      0.00000      0.00000
     -2.66062     60.12832      0.00000      0.00000
     -2.65062     60.80395      0.00000      0.00000
     -2.64062     62.14796      0.00000      0.00000
     -2.63062     63.86094      0.00000      0.00000
     -2.62062     64.99943      0.00000      0.00000
     -2.61062     61.53285      0.00000      0.00000
     -2.60062     57.92804      0.00000      0.00000
     -2.59062     57.36499      0.00000      0.00000
     -2.58062     57.76455      0.00000      0.00000
     -2.57062     57.18743      0.00000      0.00000
     -2.56062     57.91237      0.00000      0.00000
     -2.55062     59.14051      0.00000      0.00000
     -2.54062     57.18100      0.00000      0.00000
     -2.53062     54.64618      0.00000      0.00000
     -2.52062     57.00938      0.00000      0.00000
     -2.51062     60.40280      0.00000      0.00000
     -2.50062     59.43839      0.00000      0.00000
     -2.49062     58.46127      0.00000      0.00000
     -2.48062     59.29810      0.00000      0.00000
     -2.47062     59.86596      0.00000      0.00000
     -2.46062     60.74342      0.00000      0.00000
     -2.45062     60.71123      0.00000      0.00000
     -2.44062     58.68884      0.00000      0.00000
     -2.43062     57.34040      0.00000      0.00000
     -2.42062     59.55582      0.00000      0.00000
     -2.41062     61.33027      0.00000      0.00000
     -2.40062     60.48475      0.00000      0.00000
     -2.39062     62.08221      0.00000      0.00000
     -2.38062     63.79226      0.00000      0.00000
     -2.37062     62.64405      0.00000      0.00000
     -2.36062     62.19527      0.00000      0.00000
     -2.35062     60.68553      0.00000      0.00000
     -2.34062     57.07347      0.00000      0.00000
     -2.33062     54.77067      0.00000      0.00000
     -2.32062     52.10976      0.00000      0.00000
     -2.31062     49.96900      0.00000      0.00000
     -2.30062     51.88740      0.00000      0.00000
     -2.29062     55.31686      0.00000      0.00000
     -2.28062     56.78174      0.00000      0.00000
     -2.27062     56.47872      0.00000      0.00000
     -2.26062     55.74580      0.00000      0.00000
     -2.25062     54.99561      0.00000      0.00000
     -2.24062     56.78942      0.00000      0.00000
     -2.23062     58.22487      0.00000      0.00000
     -2.22062     57.17195      0.00000      0.00000
     -2.21062     55.93924      0.00000      0.00000
     -2.20062     56.17742      0.00000      0.00000
     -2.19062     54.88411      0.00000      0.00000
     -2.18062     53.99073      0.00000      0.00000
     -2.17062     57.11134      0.00000      0.00000
     -2.16062     60.78729      0.00000      0.00000
     -2.15062     61.46898      0.00000      0.00000
     -2.14062     59.42455      0.00000      0.00000
     -2.13062     55.46386      0.00000      0.00000
     -2.12062     52.57736      0.00000      0.00000
     -2.11062     54.35261      0.00000      0.00000
     -2.10062     57.71012      0.00000      0.00000
     -2.09062     58.19105      0.00000      0.00000
     -2.08062     57.79678      0.00000      0.00000
     -2.07062     58.07024      0.00000      0.00000
     -2.06062     58.54670      0.00000      0.00000
     -2.05062     58.83749      0.00000      0.00000
     -2.04062     58.64992      0.00000      0.00000
     -2.03062     57.27384      0.00000      0.00000
     -2.02062     54.98431      0.00000      0.00000
     -2.01062     52.22611      0.00000      0.00000
     -2.00062     51.85098      0.00000      0.00000
     -1.99062     55.86122      0.00000      0.00000
     -1.98062     59.21819      0.00000      0.00000
     -1.97062     58.76897      0.00000      0.00000
     -1.96062     56.47142      0.00000      0.00000
     -1.95062     57.23198      0.00000      0.00000
     -1.94062     62.77387      0.00000      0.00000
     -1.93062     64.43082      0.00000      0.00000
     -1.92062     60.13672      0.00000      0.00000
     -1.91062     56.79554      0.00000      0.00000
     -1.90062     55.84436      0.00000      0.00000
     -1.89062     54.00348      0.00000      0.00000
     -1.88062     53.99691      0.00000      0.00000
     -1.87062     56.75781      0.00000      0.00000
     -1.86062     58.30903      0.00000      0.00000
     -1.85062     59.73718      0.00000      0.00000
     -1.84062     61.69079      0.00000      0.00000
     -1.83062     63.70841      0.00000      0.00000
     -1.82062     64.27257      0.00000      0.00000
     -1.81062     62.02263      0.00000      0.00000
     -1.80062     62.20048      0.00000      0.00000
     -1.79062     64.82028      0.00000      0.00000
     -1.78062     66.57831      0.00000      0.00000
     -1.77062     68.18399      0.00000      0.00000
     -1.76062     66.79983      0.00000      0.00000
     -1.75062     63.59834      0.00000      0.00000
     -1.74062     61.20675      0.00000      0.00000
     -1.73062     62.25432      0.00000      0.00000
     -1.72062     65.71917      0.00000      0.00000
     -1.71062     65.05279      0.00000      0.00000
     -1.70062     61.92710      0.00000      0.00000
     -1.69062     60.99804      0.00000      0.00000
     -1.68062     62.00242      0.00000      0.00000
     -1.67062     63.74338      0.00000      0.00000
     -1.66062     68.69526      0.00000      0.00000
     -1.65062     73.24704      0.00000      0.00000
     -1.64062     71.64170      0.00000      0.00000
     -1.63062     68.09953      0.00000      0.00000
     -1.62062     64.26558      0.00000      0.00000
     -1.61062     60.35570      0.00000      0.00000
     -1.60062     58.86155      0.00000      0.00000
     -1.59062     60.94978      0.00000      0.00000
     -1.58062     64.99356      0.00000      0.00000
     -1.57062     69.00792      0.00000      0.00000
     -1.56062     72.33712      0.00000      0.00000
     -1.55062     73.26135      0.00000      0.00000
     -1.54062     71.06904      0.00000      0.00000
     -1.53062     66.71864      0.00000      0.00000
     -1.52062     63.35456      0.00000      0.00000
     -1.51062     64.76933      0.00000      0.00000
     -1.50062     66.10770      0.00000      0.00000
     -1.49062     66.41405      0.00000      0.00000
     -1.48062     66.53331      0.00000      0.00000
     -1.47062     65.56180      0.00000      0.00000
     -1.46062     65.83190      0.00000      0.00000
     -1.45062     67.84190      0.00000      0.00000
     -1.44062     67.81340      0.00000      0.00000
     -1.43062     67.74787      0.00000      0.00000
     -1.42062     69.56643      0.00000      0.00000
     -1.41062     72.09873      0.00000      0.00000
     -1.40062     74.11224      0.00000      0.00000
     -1.39062     74.77002      0.00000      0.00000
     -1.38062     74.09716      0.00000      0.00000
     -1.37062     73.15769      0.00000      0.00000
     -1.36062     73.76507      0.00000      0.00000
     -1.35062     75.49677      0.00000      0.00000
     -1.34062     75.28353      0.00000      0.00000
     -1.33062     72.97220      0.00000      0.00000
     -1.32062     68.42909      0.00000      0.00000
     -1.31062     66.26422      0.00000      0.00000
     -1.30062     68.53821      0.00000      0.00000
     -1.29062     71.21132      0.00000      0.00000
     -1.28062     73.50025      0.00000      0.00000
     -1.27062     74.74517      0.00000      0.00000
     -1.26062     74.49567      0.00000      0.00000
     -1.25062     72.73249      0.00000      0.00000
     -1.24062     72.29326      0.00000      0.00000
     -1.23062     73.03508      0.00000      0.00000
     -1.22062     71.07599      0.00000      0.00000
     -1.21062     68.17534      0.00000      0.00000
     -1.20062     69.04780      0.00000      0.00000
     -1.19062     70.56713      0.00000      0.00000
     -1.18062     70.07270      0.00000      0.00000
     -1.17062     69.31038      0.00000      0.00000
     -1.16062     70.86054      0.00000      0.00000
     -1.15062     72.34366      0.00000      0.00000
     -1.14062     73.69433      0.00000      0.00000
     -1.13062     76.30186      0.00000      0.00000
     -1.12062     77.03258      0.00000      0.00000
     -1.11062     74.42872      0.00000      0.00000
     -1.10062     74.07238      0.00000      0.00000
     -1.09062     80.91583      0.00000      0.00000
     -1.08062     83.87831      0.00000      0.00000
     -1.07062     79.37584      0.00000      0.00000
     -1.06062     75.80996      0.00000      0.00000
     -1.05062     75.81568      0.00000      0.00000
     -1.04062     78.38246      0.00000      0.00000
     -1.03062     79.01388      0.00000      0.00000
     -1.02062     76.82418      0.00000      0.00000
     -1.01062     76.11076      0.00000      0.00000
     -1.00062     76.95762      0.00000      0.00000
     -0.99062     79.13178      0.00000      0.00000
     -0.98062     80.33008      0.00000      0.00000
     -0.97062     78.67275      0.00000      0.00000
     -0.96062     78.63600      0.00000      0.00000
     -0.95062     77.48086      0.00000      0.00000
     -0.94062     73.50462      0.00000      0.00000
     -0.93062     74.09272      0.00000      0.00000
     -0.92062     76.83857      0.00000      0.00000
     -0.91062     77.35618      0.00000      0.00000
     -0.90062     76.55497      0.00000      0.00000
     -0.89062     75.10554      0.00000      0.00000
     -0.88062     76.53771      0.00000      0.00000
     -0.87062     79.92810      0.00000      0.00000
     -0.86062     82.92584      0.00000      0.00000
     -0.85062     84.12119      0.00000      0.00000
     -0.84062     82.94011      0.00000      0.00000
     -0.83062     80.69737      0.00000      0.00000
     -0.82062     78.40648      0.00000      0.00000
     -0.81062     78.07616      0.00000      0.00000
     -0.80062     77.76450      0.00000      0.00000
     -0.79062     75.29188      0.00000      0.00000
     -0.78062     72.62593      0.00000      0.00000
     -0.77062     70.70922      0.00000      0.00000
     -0.76062     69.18123      0.00000      0.00000
     -0.75062     66.91440      0.00000      0.00000
     -0.74062     65.60579      0.00000      0.00000
     -0.73062     68.05122      0.00000      0.00000
     -0.72062     72.12288      0.00000      0.00000
     -0.71062     76.19789      0.00000      0.00000
     -0.70062     81.50475      0.00000      0.00000
     -0.69062     85.08503      0.00000      0.00000
     -0.68062     82.31280      0.00000      0.00000
     -0.67062     75.91931      0.00000      0.00000
     -0.66062     71.45259      0.00000      0.00000
     -0.65062     71.99851      0.00000      0.00000
     -0.64062     73.25295      0.00000      0.00000
     -0.63062     71.31883      0.00000      0.00000
     -0.62062     67.71409      0.00000      0.00000
     -0.61062     67.38006      0.00000      0.00000
     -0.60062     68.63809      0.00000      0.00000
     -0.59062     68.38410      0.00000      0.00000
     -0.58062     65.38758      0.00000      0.00000
     -0.57062     60.44948      0.00000      0.00000
     -0.56062     58.70417      0.00000      0.00000
     -0.55062     63.30279      0.00000      0.00000
     -0.54062     68.02775      0.00000      0.00000
     -0.53062     68.67223      0.00000      0.00000
     -0.52062     67.77366      0.00000      0.00000
     -0.51062     66.52237      0.00000      0.00000
     -0.50062     63.85651      0.00000      0.00000
     -0.49062     60.40203      0.00000      0.00000
     -0.48062     54.89581      0.00000      0.00000
     -0.47062     49.37533      0.00000      0.00000
     -0.46062     48.89616      0.00000      0.00000
     -0.45062     49.20012      0.00000      0.00000
     -0.44062     46.52072      0.00000      0.00000
     -0.43062     45.48293      0.00000      0.00000
     -0.42062     46.08727      0.00000      0.00000
     -0.41062     44.55009      0.00000      0.00000
     -0.40062     43.53089      0.00000      0.00000
     -0.39062     42.09123      0.00000      0.00000
     -0.38062     39.89884      0.00000      0.00000
     -0.37062     39.79754      0.00000      0.00000
     -0.36062     38.11271      0.00000      0.00000
     -0.35062     34.89806      0.00000      0.00000
     -0.34062     35.24840      0.00000      0.00000
     -0.33062     36.41178      0.00000      0.00000
     -0.32062     35.98428      0.00000      0.00000
     -0.31062     36.92859      0.00000      0.00000
     -0.30062     37.84494      0.00000      0.00000
     -0.29062     36.43821      0.00000      0.00000
     -0.28062     35.00741      0.00000      0.00000
     -0.27062     35.48419      0.00000      0.00000
     -0.26062     36.13235      0.00000      0.00000
     -0.25062     34.75407      0.00000      0.00000
     -0.24062     33.28275      0.00000      0.00000
     -0.23062     31.94830      0.00000      0.00000
     -0.22062     32.72954      0.00000      0.00000
     -0.21062     34.41137      0.00000      0.00000
     -0.20062     33.90520      0.00000      0.00000
     -0.19062     33.64128      0.00000      0.00000
     -0.18062     33.10654      0.00000      0.00000
     -0.17062     31.90788      0.00000      0.00000
     -0.16062     29.54619      0.00000      0.00000
     -0.15062     26.20279      0.00000      0.00000
     -0.14062     24.86659      0.00000      0.00000
     -0.13062     26.77313      0.00000      0.00000
     -0.12062     27.83502      0.00000      0.00000
     -0.11062     27.14180      0.00000      0.00000
     -0.10062     26.82791      0.00000      0.00000
     -0.09062     27.71108      0.00000      0.00000
     -0.08062     31.16004      0.00000      0.00000
     -0.07062     33.42452      0.00000      0.00000
     -0.06062     33.11946      0.00000      0.00000
     -0.05062     32.45510      0.00000      0.00000
     -0.04062     31.24481      0.00000      0.00000
     -0.03062     28.96193      0.00000      0.00000
     -0.02062     27.29268      0.00000      0.00000
     -0.01062     28.53481      0.00000      0.00000
     -0.00062     32.99365      0.00000      0.00000
      0.00938     36.50358      0.00000      0.00000
      0.01938     37.94557      0.00000      0.00000
      0.02938     38.58663      0.00000      0.00000
      0.03938     36.95731      0.00000      0.00000
      0.04938     35.38090      0.00000      0.00000
      0.05938     34.51125      0.00000      0.00000
      0.06938     32.92354      0.00000      0.00000
      0.07938     30.59726      0.00000      0.00000
      0.08938     28.75559      0.00000      0.00000
      0.09938     29.06409      0.00000      0.00000
      0.10938     30.64409      0.00000      0.00000
      0.11938     30.42453      0.00000      0.00000
      0.12938     31.67074      0.00000      0.00000
      0.13938     35.81641      0.00000      0.00000
      0.14938     36.87786      0.00000      0.00000
      0.15938     33.87751      0.00000      0.00000
      0.16938     31.88439      0.00000      0.00000
      0.17938     33.78637      0.00000      0.00000
      0.18938     35.80543      0.00000      0.00000
      0.19938     34.47902      0.00000      0.00000
      0.20938     32.90882      0.00000      0.00000
      0.21938     32.87515      0.00000      0.00000
      0.22938     31.87247      0.00000      0.00000
      0.23938     31.98126      0.00000      0.00000
      0.24938     31.30363      0.00000      0.00000
      0.25938     29.35316      0.00000      0.00000
      0.26938     30.99410      0.00000      0.00000
      0.27938     35.26065      0.00000      0.00000
      0.28938     36.15496      0.00000      0.00000
      0.29938     34.13406      0.00000      0.00000
      0.30938     33.44226      0.00000      0.00000
      0.31938     31.87927      0.00000      0.00000
      0.32938     30.04471      0.00000      0.00000
      0.33938     29.55570      0.00000      0.00000
      0.34938     29.35595      0.00000      0.00000
      0.35938     28.42790      0.00000      0.00000
      0.36938     27.66944      0.00000      0.00000
      0.37938     29.46915      0.00000      0.00000
      0.38938     33.04369      0.00000      0.00000
      0.39938     36.52784      0.00000      0.00000
      0.40938     40.92994      0.00000      0.00000
      0.41938     43.08580      0.00000      0.00000
      0.42938     40.95523      0.00000      0.00000
      0.43938     38.21413      0.00000      0.00000
      0.44938     37.94281      0.00000      0.00000
      0.45938     38.59236      0.00000      0.00000
      0.46938     37.77296      0.00000      0.00000
      0.47938     35.41086      0.00000      0.00000
      0.48938     33.85888      0.00000      0.00000
      0.49938     33.26416      0.00000      0.00000
      0.50938     30.44426      0.00000      0.00000
      0.51938     28.11797      0.00000      0.00000
      0.52938     30.58214      0.00000      0.00000
      0.53938     33.12339      0.00000      0.00000
      0.54938     31.09121      0.00000      0.00000
      0.55938     29.44336      0.00000      0.00000
      0.56938     31.39615      0.00000      0.00000
      0.57938     35.75964      0.00000      0.00000
      0.58938     38.62878      0.00000      0.00000
      0.59938     36.95514      0.00000      0.00000
      0.60938     33.05896      0.00000      0.00000
      0.61938     30.77120      0.00000      0.00000
      0.62938     29.53451      0.00000      0.00000
      0.63938     27.32189      0.00000      0.00000
      0.64938     24.04855      0.00000      0.00000
      0.65938     21.98105      0.00000      0.00000
      0.66938     21.09788      0.00000      0.00000
      0.67938     22.41662      0.00000      0.00000
      0.68938     27.13515      0.00000      0.00000
      0.69938     30.51313      0.00000      0.00000
      0.70938     30.31961      0.00000      0.00000
      0.71938     29.98353      0.00000      0.00000
      0.72938     32.46184      0.00000      0.00000
      0.73938     34.49568      0.00000      0.00000
      0.74938     33.49404      0.00000      0.00000
      0.75938     32.89954      0.00000      0.00000
      0.76938     34.43314      0.00000      0.00000
      0.77938     35.21608      0.00000      0.00000
      0.78938     32.36122      0.00000      0.00000
      0.79938     27.84985      0.00000      0.00000
      0.80938     25.35039      0.00000      0.00000
      0.81938     25.65090      0.00000      0.00000
      0.82938     27.76990      0.00000      0.00000
      0.83938     31.55208      0.00000      0.00000
      0.84938     36.70865      0.00000      0.00000
      0.85938     40.24895      0.00000      0.00000
      0.86938     40.89666      0.00000      0.00000
      0.87938     39.21374      0.00000      0.00000
      0.88938     37.51922      0.00000      0.00000
      0.89938     37.21242      0.00000      0.00000
      0.90938     37.57176      0.00000      0.00000
      0.91938     37.54369      0.00000      0.00000
      0.92938     36.41584      0.00000      0.00000
      0.93938     34.35901      0.00000      0.00000
      0.94938     32.81913      0.00000      0.00000
      0.95938     32.20953      0.00000      0.00000
      0.96938     30.59156      0.00000      0.00000
      0.97938     29.73764      0.00000      0.00000
      0.98938     30.49347      0.00000      0.00000
      0.99938     30.16726      0.00000      0.00000
      1.00938     31.33326      0.00000      0.00000
      1.01938     34.27408      0.00000      0.00000
      1.02938     37.44528      0.00000      0.00000
      1.03938     40.36120      0.00000      0.00000
      1.04938     41.15086      0.00000      0.00000
      1.05938     38.34219      0.00000      0.00000
      1.06938     36.16021      0.00000      0.00000
      1.07938     37.33730      0.00000      0.00000
      1.08938     36.99200      0.00000      0.00000
      1.09938     34.89487      0.00000      0.00000
      1.10938     35.30305      0.00000      0.00000
      1.11938     37.19407      0.00000      0.00000
      1.12938     37.05301      0.00000      0.00000
      1.13938     36.63907      0.00000      0.00000
      1.14938     37.82027      0.00000      0.00000
      1.15938     39.45656      0.00000      0.00000
      1.16938     40.64919      0.00000      0.00000
      1.17938     40.85469      0.00000      0.00000
      1.18938     42.76228      0.00000      0.00000
      1.19938     46.71253      0.00000      0.00000
      1.20938     48.04248      0.00000      0.00000
      1.21938     49.56061      0.00000      0.00000
      1.22938     50.91324      0.00000      0.00000
      1.23938     50.51138      0.00000      0.00000
      1.24938     48.44040      0.00000      0.00000
      1.25938     46.96909      0.00000      0.00000
      1.26938     49.61636      0.00000      0.00000
      1.27938     54.34124      0.00000      0.00000
      1.28938     57.77889      0.00000      0.00000
      1.29938     59.76179      0.00000      0.00000
      1.30938     59.04986      0.00000      0.00000
      1.31938     52.14064      0.00000      0.00000
      1.32938     44.06015      0.00000      0.00000
      1.33938     44.90132      0.00000      0.00000
      1.34938     51.15571      0.00000      0.00000
      1.35938     52.72210      0.00000      0.00000
      1.36938     47.91345      0.00000      0.00000
      1.37938     41.46694      0.00000      0.00000
      1.38938     39.18552      0.00000      0.00000
      1.39938     41.76085      0.00000      0.00000
      1.40938     45.52974      0.00000      0.00000
      1.41938     48.07198      0.00000      0.00000
      1.42938     47.01803      0.00000      0.00000
      1.43938     43.65610      0.00000      0.00000
      1.44938     44.71091      0.00000      0.00000
      1.45938     48.61969      0.00000      0.00000
      1.46938     48.73286      0.00000      0.00000
      1.47938     47.32785      0.00000      0.00000
      1.48938     49.07765      0.00000      0.00000
      1.49938     52.51889      0.00000      0.00000
      1.50938     55.38230      0.00000      0.00000
      1.51938     56.63961      0.00000      0.00000
      1.52938     55.28598      0.00000      0.00000
      1.53938     52.33835      0.00000      0.00000
      1.54938     50.30582      0.00000      0.00000
      1.55938     50.49627      0.00000      0.00000
      1.56938     53.10837      0.00000      0.00000
      1.57938     56.50990      0.00000      0.00000
      1.58938     58.81144      0.00000      0.00000
      1.59938     58.00690      0.00000      0.00000
      1.60938     56.33265      0.00000      0.00000
      1.61938     55.17662      0.00000      0.00000
      1.62938     54.94409      0.00000      0.00000
      1.63938     55.19279      0.00000      0.00000
      1.64938     55.02464      0.00000      0.00000
      1.65938     52.85390      0.00000      0.00000
      1.66938     51.82126      0.00000      0.00000
      1.67938     51.90430      0.00000      0.00000
      1.68938     48.71946      0.00000      0.00000
      1.69938     47.60550      0.00000      0.00000
      1.70938     47.21915      0.00000      0.00000
      1.71938     44.95042      0.00000      0.00000
      1.72938     45.23929      0.00000      0.00000
      1.73938     47.80238      0.00000      0.00000
      1.74938     51.66804      0.00000      0.00000
      1.75938     58.18769      0.00000      0.00000
      1.76938     61.86454      0.00000      0.00000
      1.77938     59.63496      0.00000      0.00000
      1.78938     57.33774      0.00000      0.00000
      1.79938     57.19413      0.00000      0.00000
      1.80938     58.50498      0.00000      0.00000
      1.81938     59.57598      0.00000      0.00000
      1.82938     57.05876      0.00000      0.00000
      1.83938     55.41697      0.00000      0.00000
      1.84938     54.93636      0.00000      0.00000
      1.85938     54.11552      0.00000      0.00000
      1.86938     54.38440      0.00000      0.00000
      1.87938     54.01279      0.00000      0.00000
      1.88938     52.53833      0.00000      0.00000
      1.89938     52.30677      0.00000      0.00000
      1.90938     51.91440      0.00000      0.00000
      1.91938     52.11834      0.00000      0.00000
      1.92938     54.01948      0.00000      0.00000
      1.93938     54.70556      0.00000      0.00000
      1.94938     52.90365      0.00000      0.00000
      1.95938     49.95019      0.00000      0.00000
      1.96938     49.60895      0.00000      0.00000
      1.97938     52.46284      0.00000      0.00000
      1.98938     54.18691      0.00000      0.00000
      1.99938     54.75436      0.00000      0.00000
