Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Bi Te 
     -3.29987     84.61061      0.00000      0.00000
     -3.28987     92.65379      0.00000      0.00000
     -3.27987     97.21759      0.00000      0.00000
     -3.26987     94.89915      0.00000      0.00000
     -3.25987     91.82677      0.00000      0.00000
     -3.24987     88.74218      0.00000      0.00000
     -3.23987     80.56157      0.00000      0.00000
     -3.22987     76.80186      0.00000      0.00000
     -3.21987     75.51107      0.00000      0.00000
     -3.20987     77.75421      0.00000      0.00000
     -3.19987     92.30852      0.00000      0.00000
     -3.18987     97.72824      0.00000      0.00000
     -3.17987     83.37359      0.00000      0.00000
     -3.16987     76.28631      0.00000      0.00000
     -3.15987     82.98705      0.00000      0.00000
     -3.14987     84.71160      0.00000      0.00000
     -3.13987     89.49993      0.00000      0.00000
     -3.12987     94.95336      0.00000      0.00000
     -3.11987     81.68370      0.00000      0.00000
     -3.10987     68.05767      0.00000      0.00000
     -3.09987     73.54544      0.00000      0.00000
     -3.08987     85.55212      0.00000      0.00000
     -3.07987     90.45695      0.00000      0.00000
     -3.06987     85.36598      0.00000      0.00000
     -3.05987     77.98033      0.00000      0.00000
     -3.04987     81.95227      0.00000      0.00000
     -3.03987     80.29533      0.00000      0.00000
     -3.02987     71.91141      0.00000      0.00000
     -3.01987     75.96949      0.00000      0.00000
     -3.00987     90.48900      0.00000      0.00000
     -2.99987     90.71757      0.00000      0.00000
     -2.98987     72.47479      0.00000      0.00000
     -2.97987     61.51533      0.00000      0.00000
     -2.96987     60.91815      0.00000      0.00000
     -2.95987     61.75670      0.00000      0.00000
     -2.94987     62.99870      0.00000      0.00000
     -2.93987     64.31330      0.00000      0.00000
     -2.92987     64.57559      0.00000      0.00000
     -2.91987     62.70404      0.00000      0.00000
     -2.90987     59.12299      0.00000      0.00000
     -2.89987     57.62383      0.00000      0.00000
     -2.88987     59.71326      0.00000      0.00000
     -2.87987     62.04563      0.00000      0.00000
     -2.86987     65.64945      0.00000      0.00000
     -2.85987     75.03221      0.00000      0.00000
     -2.84987     77.81740      0.00000      0.00000
     -2.83987     71.98290      0.00000      0.00000
     -2.82987     74.29764      0.00000      0.00000
     -2.81987     77.65918      0.00000      0.00000
     -2.80987     75.32700      0.00000      0.00000
     -2.79987     77.14875      0.00000      0.00000
     -2.78987     74.26664      0.00000      0.00000
     -2.77987     64.43344      0.00000      0.00000
     -2.76987     61.29892      0.00000      0.00000
     -2.75987     63.03037      0.00000      0.00000
     -2.74987     62.31666      0.00000      0.00000
     -2.73987     64.60340      0.00000      0.00000
     -2.72987     78.86828      0.00000      0.00000
     -2.71987     96.94763      0.00000      0.00000
     -2.70987    104.30297      0.00000      0.00000
     -2.69987     97.40948      0.00000      0.00000
     -2.68987     78.52946      0.00000      0.00000
     -2.67987     74.18827      0.00000      0.00000
     -2.66987     83.53655      0.00000      0.00000
     -2.65987     84.85532      0.00000      0.00000
     -2.64987     81.02596      0.00000      0.00000
     -2.63987     82.39214      0.00000      0.00000
     -2.62987     83.07977      0.00000      0.00000
     -2.61987     77.99211      0.00000      0.00000
     -2.60987     67.45596      0.00000      0.00000
     -2.59987     59.45473      0.00000      0.00000
     -2.58987     54.03292      0.00000      0.00000
     -2.57987     53.95126      0.00000      0.00000
     -2.56987     71.29301      0.00000      0.00000
     -2.55987     93.67019      0.00000      0.00000
     -2.54987     93.01537      0.00000      0.00000
     -2.53987     76.38328      0.00000      0.00000
     -2.52987     64.49975      0.00000      0.00000
     -2.51987     68.16938      0.00000      0.00000
     -2.50987     76.50223      0.00000      0.00000
     -2.49987     71.43541      0.00000      0.00000
     -2.48987     61.24385      0.00000      0.00000
     -2.47987     63.11777      0.00000      0.00000
     -2.46987     76.50618      0.00000      0.00000
     -2.45987     89.99316      0.00000      0.00000
     -2.44987     88.07699      0.00000      0.00000
     -2.43987     92.01599      0.00000      0.00000
     -2.42987    104.58091      0.00000      0.00000
     -2.41987     97.24673      0.00000      0.00000
     -2.40987     72.80407      0.00000      0.00000
     -2.39987     62.58520      0.00000      0.00000
     -2.38987     73.41048      0.00000      0.00000
     -2.37987     87.57795      0.00000      0.00000
     -2.36987     81.04887      0.00000      0.00000
     -2.35987     67.50914      0.00000      0.00000
     -2.34987     67.97627      0.00000      0.00000
     -2.33987     68.78757      0.00000      0.00000
     -2.32987     60.33374      0.00000      0.00000
     -2.31987     58.68156      0.00000      0.00000
     -2.30987     67.37437      0.00000      0.00000
     -2.29987     73.35123      0.00000      0.00000
     -2.28987     82.06798      0.00000      0.00000
