Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Bi Te 
     -2.50775     66.58196      0.00000      0.00000
     -2.49775     70.45504      0.00000      0.00000
     -2.48775     73.77539      0.00000      0.00000
     -2.47775     75.87441      0.00000      0.00000
     -2.46775     74.88243      0.00000      0.00000
     -2.45775     70.03246      0.00000      0.00000
     -2.44775     72.06110      0.00000      0.00000
     -2.43775     78.59155      0.00000      0.00000
     -2.42775     81.87423      0.00000      0.00000
     -2.41775     83.74284      0.00000      0.00000
     -2.40775     88.28269      0.00000      0.00000
     -2.39775     90.55886      0.00000      0.00000
     -2.38775     88.52208      0.00000      0.00000
     -2.37775     89.72759      0.00000      0.00000
     -2.36775     93.27025      0.00000      0.00000
     -2.35775     90.88602      0.00000      0.00000
     -2.34775     74.14504      0.00000      0.00000
     -2.33775     52.60466      0.00000      0.00000
     -2.32775     41.54875      0.00000      0.00000
     -2.31775     39.58213      0.00000      0.00000
     -2.30775     41.41337      0.00000      0.00000
     -2.29775     46.19627      0.00000      0.00000
     -2.28775     50.76566      0.00000      0.00000
     -2.27775     52.05565      0.00000      0.00000
     -2.26775     51.20042      0.00000      0.00000
     -2.25775     50.58406      0.00000      0.00000
     -2.24775     51.72296      0.00000      0.00000
     -2.23775     53.90999      0.00000      0.00000
     -2.22775     55.78717      0.00000      0.00000
     -2.21775     57.72840      0.00000      0.00000
     -2.20775     57.25939      0.00000      0.00000
     -2.19775     54.85182      0.00000      0.00000
     -2.18775     53.10428      0.00000      0.00000
     -2.17775     52.71152      0.00000      0.00000
     -2.16775     51.24457      0.00000      0.00000
     -2.15775     50.25940      0.00000      0.00000
     -2.14775     51.99258      0.00000      0.00000
     -2.13775     51.62989      0.00000      0.00000
     -2.12775     51.98247      0.00000      0.00000
     -2.11775     53.01857      0.00000      0.00000
     -2.10775     50.53455      0.00000      0.00000
     -2.09775     49.59170      0.00000      0.00000
     -2.08775     52.64700      0.00000      0.00000
     -2.07775     56.30788      0.00000      0.00000
     -2.06775     57.76827      0.00000      0.00000
     -2.05775     57.37972      0.00000      0.00000
     -2.04775     55.68621      0.00000      0.00000
     -2.03775     54.04195      0.00000      0.00000
     -2.02775     54.32801      0.00000      0.00000
     -2.01775     55.49607      0.00000      0.00000
     -2.00775     59.08551      0.00000      0.00000
     -1.99775     60.30498      0.00000      0.00000
     -1.98775     56.31737      0.00000      0.00000
     -1.97775     52.84873      0.00000      0.00000
     -1.96775     53.45375      0.00000      0.00000
     -1.95775     55.98575      0.00000      0.00000
     -1.94775     57.97775      0.00000      0.00000
     -1.93775     61.28089      0.00000      0.00000
     -1.92775     65.03155      0.00000      0.00000
     -1.91775     64.90029      0.00000      0.00000
     -1.90775     59.57387      0.00000      0.00000
     -1.89775     55.90927      0.00000      0.00000
     -1.88775     54.10877      0.00000      0.00000
     -1.87775     53.94354      0.00000      0.00000
     -1.86775     56.32545      0.00000      0.00000
     -1.85775     57.49367      0.00000      0.00000
     -1.84775     57.06502      0.00000      0.00000
     -1.83775     58.46099      0.00000      0.00000
     -1.82775     59.47069      0.00000      0.00000
     -1.81775     59.17993      0.00000      0.00000
     -1.80775     61.76306      0.00000      0.00000
     -1.79775     67.29116      0.00000      0.00000
     -1.78775     70.39341      0.00000      0.00000
     -1.77775     68.91096      0.00000      0.00000
     -1.76775     65.95782      0.00000      0.00000
     -1.75775     64.66017      0.00000      0.00000
     -1.74775     64.67962      0.00000      0.00000
     -1.73775     62.75067      0.00000      0.00000
     -1.72775     61.74812      0.00000      0.00000
     -1.71775     63.17284      0.00000      0.00000
     -1.70775     65.21505      0.00000      0.00000
     -1.69775     68.79385      0.00000      0.00000
     -1.68775     71.30594      0.00000      0.00000
     -1.67775     68.51112      0.00000      0.00000
     -1.66775     64.95522      0.00000      0.00000
     -1.65775     62.56070      0.00000      0.00000
     -1.64775     60.32928      0.00000      0.00000
     -1.63775     61.72112      0.00000      0.00000
     -1.62775     65.52744      0.00000      0.00000
     -1.61775     65.69789      0.00000      0.00000
     -1.60775     63.35534      0.00000      0.00000
     -1.59775     62.90956      0.00000      0.00000
     -1.58775     65.18341      0.00000      0.00000
     -1.57775     67.37707      0.00000      0.00000
     -1.56775     66.89848      0.00000      0.00000
     -1.55775     67.17762      0.00000      0.00000
     -1.54775     70.15652      0.00000      0.00000
     -1.53775     70.45933      0.00000      0.00000
     -1.52775     68.45686      0.00000      0.00000
     -1.51775     69.93755      0.00000      0.00000
     -1.50775     71.03892      0.00000      0.00000
     -1.49775     69.34536      0.00000      0.00000
     -1.48775     69.51261      0.00000      0.00000
     -1.47775     70.23385      0.00000      0.00000
     -1.46775     70.80360      0.00000      0.00000
     -1.45775     73.61498      0.00000      0.00000
     -1.44775     77.28954      0.00000      0.00000
     -1.43775     76.50749      0.00000      0.00000
     -1.42775     72.56557      0.00000      0.00000
     -1.41775     69.78064      0.00000      0.00000
     -1.40775     68.84260      0.00000      0.00000
     -1.39775     67.94868      0.00000      0.00000
     -1.38775     65.44311      0.00000      0.00000
     -1.37775     65.98111      0.00000      0.00000
     -1.36775     70.91667      0.00000      0.00000
     -1.35775     74.22505      0.00000      0.00000
     -1.34775     73.60023      0.00000      0.00000
     -1.33775     71.42103      0.00000      0.00000
     -1.32775     69.66134      0.00000      0.00000
     -1.31775     72.16910      0.00000      0.00000
     -1.30775     77.69407      0.00000      0.00000
     -1.29775     78.76438      0.00000      0.00000
     -1.28775     73.76526      0.00000      0.00000
     -1.27775     70.60601      0.00000      0.00000
     -1.26775     72.65540      0.00000      0.00000
     -1.25775     75.28116      0.00000      0.00000
     -1.24775     74.97035      0.00000      0.00000
     -1.23775     72.05892      0.00000      0.00000
     -1.22775     68.71884      0.00000      0.00000
     -1.21775     69.04371      0.00000      0.00000
     -1.20775     73.23456      0.00000      0.00000
     -1.19775     73.38147      0.00000      0.00000
     -1.18775     68.46872      0.00000      0.00000
     -1.17775     66.78916      0.00000      0.00000
     -1.16775     70.32030      0.00000      0.00000
     -1.15775     68.85848      0.00000      0.00000
     -1.14775     61.22897      0.00000      0.00000
     -1.13775     58.69294      0.00000      0.00000
     -1.12775     63.99908      0.00000      0.00000
     -1.11775     68.84280      0.00000      0.00000
     -1.10775     70.91572      0.00000      0.00000
     -1.09775     72.52711      0.00000      0.00000
     -1.08775     72.67870      0.00000      0.00000
     -1.07775     70.24927      0.00000      0.00000
     -1.06775     70.57717      0.00000      0.00000
     -1.05775     74.79312      0.00000      0.00000
     -1.04775     75.91697      0.00000      0.00000
     -1.03775     74.29419      0.00000      0.00000
     -1.02775     75.94103      0.00000      0.00000
     -1.01775     78.01608      0.00000      0.00000
     -1.00775     76.93000      0.00000      0.00000
     -0.99775     72.07835      0.00000      0.00000
     -0.98775     68.71605      0.00000      0.00000
     -0.97775     67.65577      0.00000      0.00000
     -0.96775     62.96888      0.00000      0.00000
     -0.95775     59.29380      0.00000      0.00000
     -0.94775     58.77917      0.00000      0.00000
     -0.93775     58.30383      0.00000      0.00000
     -0.92775     56.93414      0.00000      0.00000
     -0.91775     54.42059      0.00000      0.00000
     -0.90775     53.26700      0.00000      0.00000
     -0.89775     50.94378      0.00000      0.00000
     -0.88775     48.65682      0.00000      0.00000
     -0.87775     48.42616      0.00000      0.00000
     -0.86775     47.63854      0.00000      0.00000
     -0.85775     45.57939      0.00000      0.00000
     -0.84775     43.58838      0.00000      0.00000
     -0.83775     42.58622      0.00000      0.00000
     -0.82775     40.03356      0.00000      0.00000
     -0.81775     36.99644      0.00000      0.00000
     -0.80775     36.76903      0.00000      0.00000
     -0.79775     35.59934      0.00000      0.00000
     -0.78775     31.96540      0.00000      0.00000
     -0.77775     29.26865      0.00000      0.00000
     -0.76775     29.26126      0.00000      0.00000
     -0.75775     30.74675      0.00000      0.00000
     -0.74775     31.58873      0.00000      0.00000
     -0.73775     30.17195      0.00000      0.00000
     -0.72775     29.35352      0.00000      0.00000
     -0.71775     28.37008      0.00000      0.00000
     -0.70775     24.89799      0.00000      0.00000
     -0.69775     22.36452      0.00000      0.00000
     -0.68775     21.59433      0.00000      0.00000
     -0.67775     21.69528      0.00000      0.00000
     -0.66775     22.20870      0.00000      0.00000
     -0.65775     23.30469      0.00000      0.00000
     -0.64775     22.93155      0.00000      0.00000
     -0.63775     20.67368      0.00000      0.00000
     -0.62775     19.04973      0.00000      0.00000
     -0.61775     19.27842      0.00000      0.00000
     -0.60775     19.70362      0.00000      0.00000
     -0.59775     20.46218      0.00000      0.00000
     -0.58775     21.88110      0.00000      0.00000
     -0.57775     21.60036      0.00000      0.00000
     -0.56775     20.37054      0.00000      0.00000
     -0.55775     19.27838      0.00000      0.00000
     -0.54775     17.33208      0.00000      0.00000
     -0.53775     14.98424      0.00000      0.00000
     -0.52775     16.58130      0.00000      0.00000
     -0.51775     20.59128      0.00000      0.00000
     -0.50775     21.52556      0.00000      0.00000
     -0.49775     20.88218      0.00000      0.00000
     -0.48775     20.44863      0.00000      0.00000
     -0.47775     19.53456      0.00000      0.00000
     -0.46775     18.59464      0.00000      0.00000
     -0.45775     18.43438      0.00000      0.00000
     -0.44775     18.61625      0.00000      0.00000
     -0.43775     17.99565      0.00000      0.00000
     -0.42775     18.24166      0.00000      0.00000
     -0.41775     18.71255      0.00000      0.00000
     -0.40775     17.46226      0.00000      0.00000
     -0.39775     17.19020      0.00000      0.00000
     -0.38775     17.85959      0.00000      0.00000
     -0.37775     17.48828      0.00000      0.00000
     -0.36775     17.78501      0.00000      0.00000
     -0.35775     18.57011      0.00000      0.00000
     -0.34775     17.52428      0.00000      0.00000
     -0.33775     15.03649      0.00000      0.00000
     -0.32775     13.44386      0.00000      0.00000
     -0.31775     12.94638      0.00000      0.00000
     -0.30775     12.73340      0.00000      0.00000
     -0.29775     12.71307      0.00000      0.00000
     -0.28775     13.77364      0.00000      0.00000
     -0.27775     15.65183      0.00000      0.00000
     -0.26775     16.32633      0.00000      0.00000
     -0.25775     16.06090      0.00000      0.00000
     -0.24775     16.84484      0.00000      0.00000
     -0.23775     19.21723      0.00000      0.00000
     -0.22775     20.62809      0.00000      0.00000
     -0.21775     20.40439      0.00000      0.00000
     -0.20775     19.87533      0.00000      0.00000
     -0.19775     18.05398      0.00000      0.00000
     -0.18775     15.81146      0.00000      0.00000
     -0.17775     14.30629      0.00000      0.00000
     -0.16775     13.22247      0.00000      0.00000
     -0.15775     13.08553      0.00000      0.00000
     -0.14775     13.50802      0.00000      0.00000
     -0.13775     15.00560      0.00000      0.00000
     -0.12775     17.44342      0.00000      0.00000
     -0.11775     19.92860      0.00000      0.00000
     -0.10775     20.03201      0.00000      0.00000
     -0.09775     18.72113      0.00000      0.00000
     -0.08775     17.69238      0.00000      0.00000
     -0.07775     16.63122      0.00000      0.00000
     -0.06775     17.17963      0.00000      0.00000
     -0.05775     18.92653      0.00000      0.00000
     -0.04775     19.44120      0.00000      0.00000
     -0.03775     18.69622      0.00000      0.00000
     -0.02775     20.39968      0.00000      0.00000
     -0.01775     22.52975      0.00000      0.00000
     -0.00775     22.20594      0.00000      0.00000
      0.00225     21.91133      0.00000      0.00000
      0.01225     23.21519      0.00000      0.00000
      0.02225     24.25717      0.00000      0.00000
      0.03225     24.32244      0.00000      0.00000
      0.04225     22.48341      0.00000      0.00000
      0.05225     18.07414      0.00000      0.00000
      0.06225     15.00157      0.00000      0.00000
      0.07225     16.47082      0.00000      0.00000
      0.08225     21.59434      0.00000      0.00000
      0.09225     25.17117      0.00000      0.00000
      0.10225     24.53547      0.00000      0.00000
      0.11225     22.89632      0.00000      0.00000
      0.12225     23.36809      0.00000      0.00000
      0.13225     24.40055      0.00000      0.00000
      0.14225     23.82920      0.00000      0.00000
      0.15225     22.56189      0.00000      0.00000
      0.16225     22.20236      0.00000      0.00000
      0.17225     25.78841      0.00000      0.00000
      0.18225     32.32498      0.00000      0.00000
      0.19225     34.61865      0.00000      0.00000
      0.20225     30.27243      0.00000      0.00000
      0.21225     27.26828      0.00000      0.00000
      0.22225     30.22009      0.00000      0.00000
      0.23225     33.65303      0.00000      0.00000
      0.24225     33.30916      0.00000      0.00000
      0.25225     31.83558      0.00000      0.00000
      0.26225     32.41182      0.00000      0.00000
      0.27225     36.11412      0.00000      0.00000
      0.28225     41.82550      0.00000      0.00000
      0.29225     45.57927      0.00000      0.00000
      0.30225     46.90575      0.00000      0.00000
      0.31225     46.66746      0.00000      0.00000
      0.32225     45.34916      0.00000      0.00000
      0.33225     45.14925      0.00000      0.00000
      0.34225     43.47542      0.00000      0.00000
      0.35225     39.35018      0.00000      0.00000
      0.36225     38.09256      0.00000      0.00000
      0.37225     39.26449      0.00000      0.00000
      0.38225     40.97532      0.00000      0.00000
      0.39225     43.91138      0.00000      0.00000
      0.40225     46.21787      0.00000      0.00000
      0.41225     47.19443      0.00000      0.00000
      0.42225     46.12460      0.00000      0.00000
      0.43225     43.40077      0.00000      0.00000
      0.44225     43.46365      0.00000      0.00000
      0.45225     45.65441      0.00000      0.00000
      0.46225     45.16499      0.00000      0.00000
      0.47225     42.87580      0.00000      0.00000
      0.48225     40.99120      0.00000      0.00000
      0.49225     41.20130      0.00000      0.00000
      0.50225     41.78658      0.00000      0.00000
      0.51225     40.33078      0.00000      0.00000
      0.52225     40.78652      0.00000      0.00000
      0.53225     41.38993      0.00000      0.00000
      0.54225     39.83161      0.00000      0.00000
      0.55225     38.93813      0.00000      0.00000
      0.56225     39.88958      0.00000      0.00000
      0.57225     41.61526      0.00000      0.00000
      0.58225     42.04793      0.00000      0.00000
      0.59225     42.93303      0.00000      0.00000
      0.60225     44.53908      0.00000      0.00000
      0.61225     45.71055      0.00000      0.00000
      0.62225     46.59437      0.00000      0.00000
      0.63225     44.91181      0.00000      0.00000
      0.64225     44.31261      0.00000      0.00000
      0.65225     45.18949      0.00000      0.00000
      0.66225     45.03939      0.00000      0.00000
      0.67225     45.97966      0.00000      0.00000
      0.68225     48.05544      0.00000      0.00000
      0.69225     47.83620      0.00000      0.00000
      0.70225     44.13669      0.00000      0.00000
      0.71225     42.32986      0.00000      0.00000
      0.72225     44.35264      0.00000      0.00000
      0.73225     43.89891      0.00000      0.00000
      0.74225     40.39952      0.00000      0.00000
      0.75225     38.15725      0.00000      0.00000
      0.76225     38.06810      0.00000      0.00000
      0.77225     40.65854      0.00000      0.00000
      0.78225     43.85075      0.00000      0.00000
      0.79225     44.41741      0.00000      0.00000
      0.80225     42.29125      0.00000      0.00000
      0.81225     39.03470      0.00000      0.00000
      0.82225     40.37734      0.00000      0.00000
      0.83225     43.94970      0.00000      0.00000
      0.84225     43.18792      0.00000      0.00000
      0.85225     42.70602      0.00000      0.00000
      0.86225     47.38843      0.00000      0.00000
      0.87225     52.52642      0.00000      0.00000
      0.88225     53.89999      0.00000      0.00000
      0.89225     52.63131      0.00000      0.00000
      0.90225     51.13868      0.00000      0.00000
      0.91225     47.59881      0.00000      0.00000
      0.92225     45.04267      0.00000      0.00000
      0.93225     42.93849      0.00000      0.00000
      0.94225     42.49520      0.00000      0.00000
      0.95225     45.48465      0.00000      0.00000
      0.96225     48.79715      0.00000      0.00000
      0.97225     52.76635      0.00000      0.00000
      0.98225     56.10632      0.00000      0.00000
      0.99225     56.49639      0.00000      0.00000
      1.00225     59.04144      0.00000      0.00000
      1.01225     62.52751      0.00000      0.00000
      1.02225     62.42155      0.00000      0.00000
      1.03225     59.38692      0.00000      0.00000
      1.04225     56.24635      0.00000      0.00000
      1.05225     54.47499      0.00000      0.00000
      1.06225     52.69958      0.00000      0.00000
      1.07225     49.78679      0.00000      0.00000
      1.08225     46.22943      0.00000      0.00000
      1.09225     46.88100      0.00000      0.00000
      1.10225     53.31806      0.00000      0.00000
      1.11225     58.54065      0.00000      0.00000
      1.12225     57.97672      0.00000      0.00000
      1.13225     55.37749      0.00000      0.00000
      1.14225     55.61264      0.00000      0.00000
      1.15225     57.32561      0.00000      0.00000
      1.16225     58.23711      0.00000      0.00000
      1.17225     58.74661      0.00000      0.00000
      1.18225     59.66532      0.00000      0.00000
      1.19225     61.22594      0.00000      0.00000
      1.20225     62.90848      0.00000      0.00000
      1.21225     64.60129      0.00000      0.00000
      1.22225     66.47293      0.00000      0.00000
      1.23225     66.31559      0.00000      0.00000
      1.24225     63.42133      0.00000      0.00000
      1.25225     61.38394      0.00000      0.00000
      1.26225     60.70274      0.00000      0.00000
      1.27225     58.97993      0.00000      0.00000
      1.28225     56.56190      0.00000      0.00000
      1.29225     54.95537      0.00000      0.00000
      1.30225     55.89105      0.00000      0.00000
      1.31225     56.27395      0.00000      0.00000
      1.32225     55.67949      0.00000      0.00000
      1.33225     58.70009      0.00000      0.00000
      1.34225     63.14599      0.00000      0.00000
      1.35225     62.06336      0.00000      0.00000
      1.36225     57.34994      0.00000      0.00000
      1.37225     55.81107      0.00000      0.00000
      1.38225     58.34958      0.00000      0.00000
      1.39225     59.49148      0.00000      0.00000
      1.40225     58.60709      0.00000      0.00000
      1.41225     58.63858      0.00000      0.00000
      1.42225     59.41040      0.00000      0.00000
      1.43225     59.95407      0.00000      0.00000
      1.44225     59.16038      0.00000      0.00000
      1.45225     58.02412      0.00000      0.00000
      1.46225     58.46890      0.00000      0.00000
      1.47225     60.24016      0.00000      0.00000
      1.48225     59.89474      0.00000      0.00000
      1.49225     61.74975      0.00000      0.00000
      1.50225     63.13980      0.00000      0.00000
      1.51225     59.45482      0.00000      0.00000
      1.52225     58.19001      0.00000      0.00000
      1.53225     58.58508      0.00000      0.00000
      1.54225     55.96440      0.00000      0.00000
